<<<<<<< HEAD
movie_id,title,genres
973,Movie 0973,"Animation,Mystery,Sci-Fi"
974,Movie 0974,Horror
975,Movie 0975,"Fantasy,Thriller,War"
976,Movie 0976,"Documentary,Drama,Romance"
977,Movie 0977,"Action,Adventure,Documentary"
978,Movie 0978,"Action,Crime"
979,Movie 0979,"Comedy,Mystery"
980,Movie 0980,"Fantasy,Romance"
981,Movie 0981,Romance
982,Movie 0982,Adventure
983,Movie 0983,"Drama,Horror,Mystery"
984,Movie 0984,Action
985,Movie 0985,"Animation,Drama,Horror"
986,Movie 0986,Animation
987,Movie 0987,Thriller
988,Movie 0988,"Drama,Thriller"
989,Movie 0989,"Fantasy,War"
990,Movie 0990,War
991,Movie 0991,"Fantasy,War"
992,Movie 0992,"Mystery,Romance,Western"
993,Movie 0993,Western
994,Movie 0994,Horror
995,Movie 0995,"Action,Adventure,Thriller"
996,Movie 0996,"Drama,Fantasy,Western"
997,Movie 0997,"Animation,Mystery"
998,Movie 0998,"Action,Mystery,Romance"
999,Movie 0999,"Drama,Romance"
1000,Movie 1000,"Crime,War"
1001,Movie 1001,Romance
1002,Movie 1002,Documentary
1003,Movie 1003,"Animation,Comedy,Documentary"
1004,Movie 1004,"Fantasy,War"
1005,Movie 1005,Comedy
1006,Movie 1006,"Documentary,Mystery,Sci-Fi"
1007,Movie 1007,"Comedy,Horror,Mystery"
1008,Movie 1008,Comedy
1009,Movie 1009,Romance
1010,Movie 1010,"Horror,War"
1011,Movie 1011,"Adventure,Romance"
1012,Movie 1012,"Adventure,Crime,War"
1013,Movie 1013,"Adventure,Crime,Mystery"
1014,Movie 1014,Thriller
1015,Movie 1015,"Crime,Drama,Thriller"
1016,Movie 1016,"Comedy,Mystery,Thriller"
1017,Movie 1017,"Romance,Thriller"
1018,Movie 1018,Animation
1019,Movie 1019,Animation
1020,Movie 1020,Romance
1021,Movie 1021,Action
1022,Movie 1022,"Crime,Drama"
1023,Movie 1023,Drama
1024,Movie 1024,"Documentary,Fantasy,Western"
1025,Movie 1025,"Action,Romance"
1026,Movie 1026,Documentary
1027,Movie 1027,Mystery
1028,Movie 1028,"Action,Adventure,Documentary"
1029,Movie 1029,"Crime,Drama"
1030,Movie 1030,"Action,Documentary,Romance"
1031,Movie 1031,Horror
1032,Movie 1032,Action
1033,Movie 1033,"Fantasy,Sci-Fi"
1034,Movie 1034,"Adventure,Documentary,Romance"
1035,Movie 1035,"Action,Crime,Thriller"
1036,Movie 1036,Sci-Fi
1037,Movie 1037,"Comedy,Romance,Sci-Fi"
1038,Movie 1038,War
1039,Movie 1039,"Action,Romance,Thriller"
1040,Movie 1040,"Animation,Fantasy,War"
1041,Movie 1041,Western
1042,Movie 1042,Action
1043,Movie 1043,Drama
1044,Movie 1044,Thriller
1045,Movie 1045,"Action,Crime"
1046,Movie 1046,Western
1047,Movie 1047,Fantasy
1048,Movie 1048,Adventure
1049,Movie 1049,Action
1050,Movie 1050,"Comedy,Thriller,War"
1051,Movie 1051,Adventure
1052,Movie 1052,"Action,Documentary"
1053,Movie 1053,"Drama,War,Western"
1054,Movie 1054,"Drama,Romance,Thriller"
1055,Movie 1055,Crime
1056,Movie 1056,"Sci-Fi,Thriller"
1057,Movie 1057,Fantasy
1058,Movie 1058,"Animation,Comedy,Thriller"
1059,Movie 1059,Action
1060,Movie 1060,"Documentary,Horror"
1061,Movie 1061,"Animation,Drama,Horror"
1062,Movie 1062,"Comedy,Fantasy"
1063,Movie 1063,"Crime,Western"
1064,Movie 1064,"Drama,Mystery"
1065,Movie 1065,Thriller
1066,Movie 1066,Horror
1067,Movie 1067,Comedy
1068,Movie 1068,War
1069,Movie 1069,"Crime,Sci-Fi"
1070,Movie 1070,"Drama,Horror"
1071,Movie 1071,"Comedy,Mystery,Sci-Fi"
1072,Movie 1072,Thriller
1073,Movie 1073,"Comedy,Mystery,Thriller"
1074,Movie 1074,"Mystery,Romance"
1075,Movie 1075,"Crime,Fantasy"
1076,Movie 1076,Fantasy
1077,Movie 1077,"Animation,Drama,Romance"
1078,Movie 1078,"Action,Adventure"
1079,Movie 1079,"Comedy,Western"
1080,Movie 1080,"Adventure,Comedy,Romance"
1081,Movie 1081,"Action,Crime,Western"
1082,Movie 1082,"Crime,Documentary,Western"
1083,Movie 1083,"Crime,Western"
1084,Movie 1084,"Action,Comedy"
1085,Movie 1085,Sci-Fi
1086,Movie 1086,"Documentary,War"
1087,Movie 1087,Fantasy
1088,Movie 1088,"Crime,Drama,War"
1089,Movie 1089,Sci-Fi
1090,Movie 1090,"Drama,Romance,War"
1091,Movie 1091,Sci-Fi
1092,Movie 1092,"Crime,Romance,War"
1093,Movie 1093,"Adventure,War"
1094,Movie 1094,"Action,Romance"
1095,Movie 1095,Mystery
1096,Movie 1096,Action
1097,Movie 1097,"Romance,Sci-Fi,War"
1098,Movie 1098,"Documentary,Sci-Fi"
1099,Movie 1099,"Comedy,Drama,War"
1100,Movie 1100,"Drama,Western"
1101,Movie 1101,"Documentary,Drama,Sci-Fi"
1102,Movie 1102,Crime
1103,Movie 1103,"Drama,Sci-Fi,Thriller"
1104,Movie 1104,"Action,Drama,Western"
1105,Movie 1105,"Action,Fantasy"
1106,Movie 1106,"Crime,Horror,Western"
1107,Movie 1107,"Sci-Fi,Western"
1108,Movie 1108,"Action,Sci-Fi,Thriller"
1109,Movie 1109,"Animation,Sci-Fi"
1110,Movie 1110,"Animation,Drama,Fantasy"
1111,Movie 1111,Horror
1112,Movie 1112,Comedy
1113,Movie 1113,War
1114,Movie 1114,"Adventure,Crime,Horror"
1115,Movie 1115,Action
1116,Movie 1116,"Animation,Horror"
1117,Movie 1117,Adventure
1118,Movie 1118,"Crime,Fantasy"
1119,Movie 1119,Mystery
1120,Movie 1120,"Adventure,Documentary"
1121,Movie 1121,War
1122,Movie 1122,Animation
1123,Movie 1123,Crime
1124,Movie 1124,Horror
1125,Movie 1125,"Fantasy,Romance"
1126,Movie 1126,"Animation,Romance"
1127,Movie 1127,"Drama,Romance,Thriller"
1128,Movie 1128,Fantasy
1129,Movie 1129,"Adventure,Sci-Fi,Thriller"
1130,Movie 1130,"Mystery,War"
1131,Movie 1131,"Crime,Western"
1132,Movie 1132,"Documentary,Drama,Romance"
1133,Movie 1133,"Thriller,Western"
1134,Movie 1134,"Mystery,Western"
1135,Movie 1135,"Action,Adventure"
1136,Movie 1136,Documentary
1137,Movie 1137,"Drama,Mystery"
1138,Movie 1138,"Sci-Fi,Thriller,War"
1139,Movie 1139,"Adventure,Thriller"
1140,Movie 1140,"Crime,Horror,Thriller"
1141,Movie 1141,"Action,Documentary,Drama"
1142,Movie 1142,"Animation,Documentary"
1143,Movie 1143,"Comedy,Crime,Mystery"
1144,Movie 1144,Documentary
1145,Movie 1145,"Drama,Sci-Fi,War"
1146,Movie 1146,Horror
1147,Movie 1147,Western
1148,Movie 1148,Fantasy
1149,Movie 1149,War
1150,Movie 1150,"Action,Crime,Romance"
1151,Movie 1151,"Fantasy,Mystery,Western"
1152,Movie 1152,Adventure
1153,Movie 1153,"Action,Fantasy"
1154,Movie 1154,"Action,Fantasy,Mystery"
1155,Movie 1155,"Horror,Mystery,Sci-Fi"
1156,Movie 1156,"Horror,Romance"
1157,Movie 1157,"Action,Thriller"
1158,Movie 1158,Horror
1159,Movie 1159,"Animation,Thriller,War"
1160,Movie 1160,"Action,Documentary"
1161,Movie 1161,"Crime,Mystery,Romance"
1162,Movie 1162,"Adventure,Drama,War"
1163,Movie 1163,Animation
1164,Movie 1164,Crime
1165,Movie 1165,Western
1166,Movie 1166,Romance
1167,Movie 1167,"Comedy,Horror"
1168,Movie 1168,"Crime,Romance"
1169,Movie 1169,Romance
1170,Movie 1170,"Action,War"
1171,Movie 1171,"Mystery,War,Western"
1172,Movie 1172,Fantasy
1173,Movie 1173,Fantasy
1174,Movie 1174,"Adventure,Crime,Documentary"
1175,Movie 1175,"Crime,Drama"
1176,Movie 1176,"Mystery,Thriller"
1177,Movie 1177,"Adventure,Documentary,Western"
1178,Movie 1178,"Animation,Crime,Western"
1179,Movie 1179,Sci-Fi
1180,Movie 1180,"Drama,Horror,War"
1181,Movie 1181,"Action,Drama,War"
1182,Movie 1182,Comedy
1183,Movie 1183,"Crime,War"
1184,Movie 1184,Animation
1185,Movie 1185,Horror
1186,Movie 1186,"Drama,Thriller"
1187,Movie 1187,Documentary
1188,Movie 1188,Thriller
1189,Movie 1189,Animation
1190,Movie 1190,"Adventure,Documentary,Romance"
1191,Movie 1191,"Crime,Fantasy,Horror"
1192,Movie 1192,Animation
1193,Movie 1193,"Action,Fantasy,Romance"
1194,Movie 1194,Romance
1195,Movie 1195,Action
1196,Movie 1196,"Mystery,Sci-Fi,Thriller"
1197,Movie 1197,Action
1198,Movie 1198,"Action,Fantasy,Thriller"
1199,Movie 1199,"Fantasy,Sci-Fi"
1200,Movie 1200,Sci-Fi
>>>>>>> 81fb6d98d82d9e37ed32e8b71c93cb78a568f321
